ProductID,ProductName,Total_Quantity_Sold,Total_Revenue
1019,Product_27,259,13736240.4378
1019,Product_86,351,18206279.333
1019,Product_72,321,15919825.6176
1019,Product_16,324,15346957.0779
1019,Product_94,203,8105892.7703
1019,Product_14,337,18401494.8937
1019,Product_91,200,11086575.8545
1019,Product_7,318,16687855.6906
1019,Product_93,256,13068489.5717
1019,Product_45,274,12362755.4267
1019,Product_60,288,15854069.5848
1019,Product_22,319,15578212.8247
1019,Product_74,315,16189858.9945
1019,Product_79,303,13093599.6577
1019,Product_4,318,15330419.7622
1019,Product_15,267,13433354.362
1019,Product_54,297,13462569.1811
1019,Product_42,347,16613270.7646
1019,Product_66,273,14547798.9114
1019,Product_83,319,16194359.4394
1019,Product_56,250,10126065.3298
1019,Product_10,280,13041307.8803
1019,Product_78,299,16038740.6194
1019,Product_59,270,14310158.1393
1019,Product_41,257,13830241.7038
1019,Product_81,269,13102796.4604
1019,Product_43,227,9518783.4928
1019,Product_95,251,13391042.5797
1019,Product_98,239,13005531.9479
1019,Product_31,289,13568173.32
1019,Product_44,309,13776986.709
1019,Product_68,186,9518304.4107
1019,Product_24,268,13581185.9369
1019,Product_82,288,13325187.3048
1019,Product_25,236,12399874.7851
1019,Product_13,240,13398000.9067
1019,Product_21,303,14944705.4891
1019,Product_36,218,10127285.3766
1019,Product_90,304,15516357.5519
1019,Product_39,288,14720103.3403
1019,Product_26,256,13497476.4544
1019,Product_49,322,17418488.7646
1019,Product_71,244,13533095.4041
1019,Product_63,369,19262151.6011
1019,Product_38,274,14900082.889
1019,Product_3,210,11648579.4687
1019,Product_52,288,15797021.6135
1019,Product_30,253,13282273.1513
1020,Product_42,342,17179366.174
1020,Product_57,305,16694884.3822
1020,Product_31,296,16442858.8772
1020,Product_47,244,14137640.9378
1020,Product_51,287,12577358.3468
1020,Product_53,230,10901106.4635
1020,Product_54,226,11928426.0483
1020,Product_36,218,11599733.5361
1020,Product_39,243,11163755.0647
1020,Product_94,320,18580528.5151
1020,Product_91,347,21301543.8519
1020,Product_81,342,17282357.9494
1020,Product_64,313,14525518.0459
1020,Product_66,250,13016165.1004
1020,Product_99,301,15152696.5828
1020,Product_3,372,20830893.787
1020,Product_73,304,17689168.612
1020,Product_41,210,12077596.3443
1020,Product_68,234,11189914.8259
1020,Product_86,319,19461545.4214
1020,Product_5,329,19798459.8682
1020,Product_92,256,12699945.6869
1020,Product_20,274,12803442.4912
1020,Product_7,252,11570099.432
1020,Product_90,196,9361323.3469
1020,Product_59,267,16324075.7615
1020,Product_49,356,17083456.5419
1020,Product_75,271,13597397.0059
1020,Product_65,287,15599054.8032
1020,Product_79,301,16296413.9402
1020,Product_74,265,13613082.9709
1020,Product_30,216,10275318.3746
1020,Product_38,269,13274478.4664
1020,Product_82,307,17228151.0332
1020,Product_80,349,17209934.1041
1020,Product_52,291,15089231.1278
1020,Product_58,303,15925806.4818
1020,Product_40,337,18893316.5239
1020,Product_70,281,11053092.6696
1020,Product_16,204,10439145.4573
1020,Product_17,286,14554637.2447
1020,Product_63,259,12409351.0789
1020,Product_76,305,15841830.588
1020,Product_71,289,14418783.0825
1020,Product_10,296,12553111.5848
1020,Product_35,232,9599248.3477
1020,Product_56,202,10774174.4021
1020,Product_95,326,19551486.2196
1020,Product_88,291,13430408.9981
1020,Product_33,300,14816185.2478
1020,Product_6,307,16797147.5229
1020,Product_21,254,11677360.6897
1020,Product_50,236,12577264.8941
1020,Product_96,294,13759312.5716
1020,Product_26,307,14855921.6818
1020,Product_18,200,9753387.8255
1020,Product_69,236,10703695.9731
1020,Product_43,279,16234700.8213
1020,Product_87,282,15307389.5822
1020,Product_12,315,15046433.0488
1020,Product_97,333,17030995.1305
1020,Product_77,305,14660969.5778
1020,Product_1,292,15326113.7693
1020,Product_78,316,16703007.6946
1020,Product_22,220,10084891.1951
1020,Product_48,340,20367801.0254
1020,Product_29,352,19386460.6736
1020,Product_19,258,16316080.006
1020,Product_67,250,12241217.9852
1020,Product_85,262,14310645.9202
1020,Product_55,213,9157493.7276
1020,Product_28,219,11229711.6962
1020,Product_13,264,14045610.0375
1020,Product_23,348,16273556.9417
1020,Product_60,232,10868466.507
1020,Product_2,317,14014910.2256
1020,Product_44,197,7640024.8489
1020,Product_25,413,20734605.8179
1020,Product_46,346,18333234.2765
1020,Product_34,330,18038324.5159
1020,Product_93,232,11697251.8601
1020,Product_24,214,10795473.3577
1020,Product_4,257,14875208.7163
1020,Product_98,278,14168998.0097
1020,Product_84,343,19018941.0179
1020,Product_83,257,12449649.0151
1020,Product_27,271,13327295.3898
1020,Product_32,327,18001336.9785
1020,Product_15,232,16183499.5092
1020,Product_11,259,13550982.2478
1020,Product_14,245,14805907.9304
1020,Product_89,271,16804441.1557
1020,Product_9,245,12527032.9853
1020,Product_62,219,9823703.9591
1020,Product_45,240,12841138.3767
1020,Product_61,271,14083383.3755
1020,Product_37,299,15682134.873
1020,Product_8,198,11589145.8606
1020,Product_72,214,13399269.9142
1020,Product_100,246,14521849.9076
1021,Product_16,259,12240042.5886
1021,Product_77,286,14694210.1768
1021,Product_47,266,15122580.579
1021,Product_92,267,11992373.3828
1021,Product_87,254,12568875.0192
1021,Product_82,381,18634256.2629
1021,Product_15,234,12624016.4789
1021,Product_1,291,14385472.6963
1021,Product_98,329,17649874.6485
1021,Product_31,291,16199671.3111
1021,Product_27,238,11336417.1863
1021,Product_19,245,13167642.4556
1021,Product_32,321,17871390.8706
1021,Product_23,319,15326191.9408
1021,Product_42,339,16734647.6905
1021,Product_26,249,10799122.6695
1021,Product_13,341,15841022.5461
1021,Product_46,295,14480053.8123
1021,Product_94,379,18455367.6054
1021,Product_80,296,15440855.9135
1021,Product_45,340,18844313.7453
1021,Product_38,280,13463282.0101
1021,Product_55,280,13835501.3547
1021,Product_79,326,18496192.8885
1021,Product_25,209,10147033.5053
1021,Product_64,293,16419812.5396
1021,Product_99,273,16033784.8314
1021,Product_49,204,11469938.5965
1021,Product_30,285,15947913.8712
1021,Product_60,298,15587301.225
1021,Product_48,309,16862434.4796
1021,Product_70,289,14791447.6592
1021,Product_83,269,13743925.0301
1021,Product_88,256,14832096.4716
1021,Product_76,223,10859231.4738
1021,Product_28,232,10908859.0075
1021,Product_52,287,11221929.2092
1021,Product_67,238,10107873.456
1021,Product_93,148,7026175.0906
1021,Product_66,319,14404963.9908
1021,Product_57,231,10590500.7785
1021,Product_44,240,13448824.1212
1021,Product_73,334,16369635.5045
1021,Product_61,173,10051105.0489
1021,Product_58,255,11529980.8286
1021,Product_81,205,11538242.3647
1021,Product_34,280,16814155.0599
1021,Product_65,251,11909236.956
1021,Product_51,260,13334304.5896
1021,Product_53,306,17308169.3265
1021,Product_24,256,13312561.8655
1021,Product_17,174,8425934.8186
1021,Product_90,328,17229871.6059
1021,Product_41,313,16073874.7216
1021,Product_74,215,14074880.7974
1021,Product_11,265,14331291.2175
1021,Product_14,340,14535030.246
1021,Product_97,263,14059113.6307
1021,Product_4,340,18371238.4999
1021,Product_91,266,13929355.4126
1021,Product_71,251,10512786.2938
1021,Product_20,351,15381232.4085
1021,Product_72,315,14772158.759
1021,Product_39,278,11200982.0855
1021,Product_40,324,15354723.082
1021,Product_35,339,17695641.3301
1021,Product_75,269,14655664.7721
1021,Product_69,267,12593973.1227
1021,Product_33,273,14143674.4464
1021,Product_9,273,14462450.6621
1021,Product_62,297,16556853.5966
1021,Product_43,214,9909495.7273
1021,Product_10,307,15409676.8021
1021,Product_59,243,10509764.0549
1021,Product_86,289,14505926.9532
1021,Product_22,251,14803392.681
1021,Product_18,361,15272822.8012
1021,Product_84,292,15249979.2456
1021,Product_29,318,13254413.6667
1021,Product_5,296,14455915.6388
1021,Product_3,269,14552567.3726
1021,Product_95,306,14886052.7105
1021,Product_85,224,13430713.6069
1021,Product_37,340,20068509.3307
1021,Product_2,271,12348633.3472
1021,Product_78,232,12271576.6943
1021,Product_50,243,11273517.2167
1021,Product_8,340,17054695.8936
1021,Product_36,344,18261283.5213
1021,Product_12,246,9144170.3693
1021,Product_68,277,12586222.3996
1021,Product_63,253,13941846.3794
1021,Product_56,280,14896654.6679
1021,Product_6,249,11028785.7187
1021,Product_21,168,8691439.0643
1021,Product_54,352,18393249.4021
1021,Product_100,283,14028441.0178
1021,Product_89,295,13967102.6895
1021,Product_96,231,13095797.1503
1021,Product_7,252,11741617.4157
1022,Product_46,199,10775163.6704
1022,Product_26,197,9951136.9964
1022,Product_59,255,14437178.0459
1022,Product_60,240,11716916.2553
1022,Product_82,277,11705185.3947
1022,Product_41,247,10112627.5055
1022,Product_36,224,12014302.6984
1022,Product_34,349,18325103.8504
1022,Product_55,198,11052622.5995
1022,Product_66,296,15069773.7244
1022,Product_81,284,16143964.5749
1022,Product_69,310,15285657.7878
1022,Product_57,344,19280777.248
1022,Product_88,321,16055041.4278
1022,Product_40,235,13877324.0843
1022,Product_5,230,12932619.3182
1022,Product_19,228,12409135.9349
1022,Product_37,252,12696747.2162
1022,Product_28,310,15601279.1004
1022,Product_42,141,8217946.4057
1022,Product_38,225,11968284.5073
1022,Product_33,291,15424432.2493
1022,Product_79,328,18340426.0182
1022,Product_94,257,12184392.8276
1022,Product_44,340,17861900.3877
1022,Product_6,285,11328974.8019
1022,Product_67,294,17728772.7115
1022,Product_12,278,15333993.4681
1022,Product_54,347,17979991.4183
1022,Product_48,298,15060516.5753
1022,Product_2,325,18026996.1294
1022,Product_92,267,12442927.5196
1022,Product_51,253,12126987.5454
1022,Product_90,266,12934579.1333
1022,Product_96,206,11424626.1947
1022,Product_17,254,14256645.6953
1022,Product_52,279,12135241.7125
1022,Product_35,295,14146336.4792
1022,Product_31,281,15537165.0504
1022,Product_29,312,16112685.0235
1022,Product_53,229,11792231.5013
1022,Product_32,356,16539050.7728
1022,Product_61,338,16809844.4848
1022,Product_98,270,13385391.2434
1022,Product_27,189,9877397.3795
1022,Product_23,271,17746385.0877
1022,Product_8,360,17731683.3456
1022,Product_72,269,14597353.5954
1022,Product_83,248,12926848.8462
1022,Product_85,330,16383053.3923
1022,Product_7,305,12814303.566
1022,Product_3,241,12994258.1082
1022,Product_78,285,15552647.5025
1022,Product_70,207,12038340.7162
1022,Product_43,318,15937915.207
1022,Product_76,344,14856123.3211
1022,Product_95,284,12861296.423
1022,Product_15,200,10527722.2548
1022,Product_14,312,15077940.2269
1022,Product_89,224,10623613.1304
1022,Product_21,255,13870881.5405
1022,Product_75,256,12625154.6786
1022,Product_97,317,14396213.4789
1022,Product_93,302,17687636.2242
1022,Product_47,262,15264730.4502
1022,Product_4,216,11065336.9397
1022,Product_87,291,14583351.0333
1022,Product_86,316,15216335.3488
1022,Product_58,282,14110047.1297
1022,Product_63,211,11042348.5895
1022,Product_45,267,13500491.1238
1022,Product_73,297,14778658.7466
1022,Product_13,327,18069143.3699
1022,Product_80,257,12763520.7797
1022,Product_1,265,14691035.7093
1022,Product_20,252,14277459.7174
1022,Product_99,287,14612899.4448
1022,Product_10,258,15202252.6486
1022,Product_64,329,16258523.9312
1022,Product_25,231,9925126.2535
1022,Product_18,229,13636172.4806
1022,Product_100,209,10564949.086
1022,Product_84,289,16656005.0316
1022,Product_77,313,16728980.3041
1022,Product_68,311,17183677.7948
1022,Product_56,263,14084059.0827
1022,Product_30,231,11489114.3619
1022,Product_74,310,14952277.8121
1022,Product_39,260,13146498.6096
1022,Product_22,300,18110432.286
1022,Product_11,158,9580926.2781
1022,Product_91,266,15864156.065
1022,Product_49,172,9722694.1666
1022,Product_50,256,13768876.1821
1022,Product_24,381,19249696.1789
1022,Product_9,240,10497618.1002
1022,Product_16,230,11111912.3844
1022,Product_65,263,13993106.1251
1022,Product_71,283,15737571.4341
1022,Product_62,249,13319390.8639
1023,Product_15,285,11838997.7104
1023,Product_28,275,14520907.9513
1023,Product_74,286,16861780.0612
1023,Product_23,297,15078694.2748
1023,Product_25,222,11797822.4169
1023,Product_26,253,12743582.049
1023,Product_38,275,13641472.9228
1023,Product_67,219,13165217.9219
1023,Product_36,244,14231141.5093
1023,Product_17,282,16593126.5366
1023,Product_14,342,19898057.1907
1023,Product_84,281,13809656.2566
1023,Product_42,309,13892638.6992
1023,Product_1,297,16016677.645
1023,Product_96,281,14795655.2738
1023,Product_31,192,9468955.9491
1023,Product_22,260,13932785.6659
1023,Product_81,272,15228484.2678
1023,Product_4,240,12592348.4914
1023,Product_46,196,11028980.4131
1023,Product_12,294,15310235.8361
1023,Product_52,223,12609929.3189
1023,Product_61,226,12326827.7652
1023,Product_99,248,14235949.1147
1023,Product_45,286,16716178.3924
1023,Product_16,265,14339496.4159
1023,Product_50,299,16033817.7841
1023,Product_48,256,14477269.3313
1023,Product_24,211,10431807.1729
1023,Product_95,282,14233428.6147
1023,Product_37,355,16194376.2502
1023,Product_72,269,12417109.6965
1023,Product_34,301,16899365.9014
1023,Product_44,224,12702356.4428
1023,Product_57,184,7882105.9287
1023,Product_33,262,15591687.7028
1023,Product_76,316,19485233.2318
1023,Product_20,293,13871129.7326
1023,Product_47,239,10876974.3316
1023,Product_97,275,12726443.0858
1023,Product_62,284,12195011.9796
1023,Product_9,260,13451233.1873
1023,Product_91,339,17863965.5433
1023,Product_3,229,10835691.3729
1023,Product_60,275,16446140.7426
1023,Product_82,233,13487852.775
1023,Product_66,375,20872470.6365
1023,Product_88,283,15544258.6191
1023,Product_11,331,18981707.6867
1023,Product_13,251,15565198.8892
1023,Product_69,238,10286681.2544
1023,Product_30,298,12503288.0704
1023,Product_32,273,14767093.4088
1023,Product_7,222,11847925.1164
1023,Product_53,287,16695295.7614
1023,Product_90,250,14476902.2016
1023,Product_5,271,11802525.5189
1023,Product_10,308,17918358.1011
1023,Product_86,254,12135300.7338
1023,Product_70,323,17615323.8987
1023,Product_73,256,12505047.3483
1023,Product_6,325,15345922.0977
1023,Product_94,255,14010773.3734
1023,Product_87,273,15384783.9617
1023,Product_35,358,18193611.84
1023,Product_100,223,12795835.1649
1023,Product_58,297,14179705.176
1023,Product_63,264,15323801.4688
1023,Product_40,252,13115393.1059
1023,Product_2,312,17633621.0313
1023,Product_8,185,10618551.2514
1023,Product_59,244,12190368.8699
1023,Product_77,261,14047081.9222
1023,Product_83,298,15363158.5315
1023,Product_89,326,16308921.3229
1023,Product_56,188,8953112.982
1023,Product_98,352,17720421.1733
1023,Product_41,284,14785565.1269
1023,Product_39,223,12580494.6849
1023,Product_68,263,12744446.6165
1023,Product_29,301,18471421.271
1023,Product_93,286,15993360.1736
1023,Product_27,284,14150084.8848
1023,Product_51,244,12377661.3277
1023,Product_85,266,13884558.8785
1023,Product_18,288,11491280.1576
1023,Product_55,218,10587446.2501
1023,Product_78,282,15874593.8503
1023,Product_80,258,13349237.1973
1023,Product_54,256,12404004.9729
1023,Product_43,224,13754859.1242
1023,Product_21,243,13085894.0405
1023,Product_79,279,16720687.4991
1023,Product_49,264,14673857.0422
1023,Product_71,386,17618567.7943
1023,Product_19,173,7646672.1679
1023,Product_64,315,13926668.9842
1023,Product_92,188,9986596.1631
1023,Product_75,207,10956700.1597
1023,Product_65,295,15526218.5136
1024,Product_78,270,14528919.1568
1024,Product_6,264,12762850.2413
1024,Product_22,262,14161231.4186
1024,Product_74,229,11785940.2074
1024,Product_71,279,13590646.0043
1024,Product_91,381,17955899.0827
1024,Product_88,235,11184806.8792
1024,Product_36,262,14466292.9775
1024,Product_46,240,11438349.6105
1024,Product_68,303,15037951.9925
1024,Product_94,256,16218394.0989
1024,Product_21,220,10313838.8086
1024,Product_23,285,15028042.2936
1024,Product_86,273,13655974.4579
1024,Product_7,271,13149521.4056
1024,Product_55,255,14773425.4137
1024,Product_96,280,14604782.6935
1024,Product_95,319,15072576.5977
1024,Product_90,210,9481511.5399
1024,Product_70,290,14475101.657
1024,Product_75,283,15109687.4791
1024,Product_20,274,13691089.2671
1024,Product_12,243,12622616.4756
1024,Product_30,265,13713942.8184
1024,Product_5,257,12256485.6728
1024,Product_11,337,19380380.5263
1024,Product_35,263,13569751.4264
1024,Product_31,191,12248813.8763
1024,Product_40,308,15239420.9353
1024,Product_60,309,17876519.7478
1024,Product_79,280,14344113.047
1024,Product_77,279,16367099.6542
1024,Product_93,308,14830023.4766
1024,Product_1,291,15419068.0312
1024,Product_3,221,11678306.0352
1024,Product_84,289,13798407.3784
1024,Product_80,246,13265418.2843
1024,Product_73,260,12689009.2934
1024,Product_62,307,14216456.7062
1024,Product_17,333,16982598.6543
1024,Product_53,257,12143770.0044
1024,Product_99,252,14142455.8496
1024,Product_59,267,11847104.8147
1024,Product_98,252,13179704.8357
1024,Product_34,265,13470231.4371
1024,Product_81,293,15539476.403
1024,Product_8,228,11779617.03
1024,Product_82,223,10086689.8272
1024,Product_28,269,16001894.1797
1024,Product_58,313,14751788.8221
1024,Product_83,280,12622305.241
1024,Product_29,184,7505648.7778
1024,Product_56,341,20322571.5928
1024,Product_45,270,16875669.8548
1024,Product_26,306,19370777.5583
1024,Product_47,299,14428566.138
1024,Product_57,239,12570128.0181
1024,Product_49,329,16102068.9448
1024,Product_61,285,16007027.8055
1024,Product_65,244,14344180.1921
1024,Product_51,290,13790103.2328
1024,Product_38,251,14115567.0502
1024,Product_100,312,16157930.7012
1024,Product_4,214,9463842.8742
1024,Product_87,259,14294943.4049
1024,Product_13,335,15936705.7578
1024,Product_44,268,14939908.1907
1024,Product_48,259,14713728.8128
1024,Product_54,245,14381240.4681
1024,Product_19,337,18320273.5092
1024,Product_89,253,14238161.197
1024,Product_2,312,13787177.6774
1024,Product_52,240,10294257.812
1024,Product_15,251,12241228.0924
1024,Product_85,200,10015941.414
1024,Product_67,237,11177587.7871
1024,Product_63,297,16110875.0437
1024,Product_64,210,11659100.2429
1024,Product_25,282,16073292.8786
1024,Product_42,278,15657777.9563
1024,Product_14,337,15504826.0933
1024,Product_33,281,14557795.9745
1024,Product_27,294,14474663.2024
1024,Product_18,284,13987855.8887
1024,Product_97,283,14090325.9303
1024,Product_37,320,17702978.763
1024,Product_39,335,20899301.8165
1024,Product_69,281,15373349.1622
1024,Product_9,233,12255919.6195
1024,Product_24,274,14565994.6516
1024,Product_43,273,13754355.6374
1024,Product_92,242,11293964.2954
1024,Product_16,214,11642495.1333
1024,Product_76,296,15123982.0223
1024,Product_10,258,12344376.2206
1024,Product_50,356,14886925.0387
1024,Product_41,248,13576161.4375
1024,Product_66,263,13526963.9124
1024,Product_32,201,8531780.387
1024,Product_72,241,12618130.6794
1025,Product_93,237,11887780.9322
1025,Product_40,234,13681547.2259
1025,Product_14,283,15422550.9222
1025,Product_95,217,10556527.7687
1025,Product_12,290,17587894.8025
1025,Product_50,266,14189585.2055
1025,Product_71,301,17278364.6728
1025,Product_27,239,10393167.4294
1025,Product_74,330,15635473.3574
1025,Product_79,314,17226192.336
1025,Product_35,204,12063626.0787
1025,Product_25,252,15285308.069
1025,Product_83,297,16847252.5371
1025,Product_94,288,19049271.7734
1025,Product_70,274,13439742.7787
1025,Product_90,174,9428882.9098
1025,Product_91,268,13994075.0332
1025,Product_98,269,13792898.0395
1025,Product_77,333,18433207.6067
1025,Product_100,234,12526433.7898
1025,Product_84,215,9528924.9277
1025,Product_69,279,14592749.6702
1025,Product_75,245,11724309.7175
1025,Product_55,301,16558476.8759
1025,Product_85,306,14917725.3773
1025,Product_33,241,11190756.0526
1025,Product_22,270,15612994.6736
1025,Product_47,306,16630691.6131
1025,Product_88,250,11621349.8859
1025,Product_19,295,15314609.3036
1025,Product_39,263,15670293.6505
1025,Product_1,240,12601124.0397
1025,Product_30,260,13540519.6493
1025,Product_37,236,13656345.8504
1025,Product_16,267,12669548.7499
1025,Product_38,227,12373157.9163
1025,Product_28,263,13533272.1823
1025,Product_56,262,15603269.0566
1025,Product_52,284,13125359.3834
1025,Product_48,296,12806066.6976
1025,Product_41,334,17167405.7014
1025,Product_36,279,11209663.0162
1025,Product_24,283,18243741.3266
1025,Product_80,193,9180355.2732
1025,Product_86,293,14664002.0822
1025,Product_20,243,12754526.7231
1025,Product_32,229,13475600.1218
1025,Product_23,296,13740472.8721
1025,Product_4,246,10872939.4985
1025,Product_66,269,14197964.7587
1025,Product_78,299,15747885.5198
1025,Product_92,265,13565796.7119
1025,Product_21,327,16657626.7682
1025,Product_60,306,15557807.0716
1025,Product_81,248,12067996.8544
1025,Product_61,248,12976471.673
1025,Product_9,284,15414277.4794
1025,Product_26,367,17655027.3005
1025,Product_54,254,13486168.8236
1025,Product_99,296,13584796.2521
1025,Product_97,303,14614986.6336
1025,Product_2,302,14057979.9041
1025,Product_59,290,13239794.3489
1025,Product_8,312,17419866.2723
1025,Product_15,199,10931879.6297
1025,Product_5,221,11300356.4997
1025,Product_43,193,9687722.6254
1025,Product_53,404,22679250.7894
1025,Product_76,314,17391702.0995
1025,Product_68,257,13846064.4216
1025,Product_67,321,15630117.7146
1025,Product_7,323,17335236.0914
1025,Product_51,244,12795666.7886
1025,Product_11,305,18444994.0777
1025,Product_96,329,20796490.2107
1025,Product_45,293,14588390.0097
1025,Product_29,278,15389772.8144
1025,Product_3,215,11511586.3463
1025,Product_72,325,18400002.5448
1025,Product_13,251,12318567.9454
1025,Product_44,338,16177935.5577
1025,Product_63,200,9177088.3933
1025,Product_87,277,14868073.9619
1025,Product_64,241,12428469.4114
1025,Product_46,206,9054164.1968
1025,Product_18,259,12283612.3173
1025,Product_49,266,12015474.8614
1025,Product_34,239,14872517.2181
1025,Product_89,276,16004606.5477
1025,Product_65,328,18194446.4725
1025,Product_82,300,17386239.6603
1025,Product_73,295,14363778.2177
1025,Product_10,291,14791579.5836
1025,Product_58,283,14016802.837
1025,Product_17,277,11702896.3763
1025,Product_6,286,13179249.4183
1025,Product_62,277,14187393.6409
1025,Product_31,210,7617525.359
1025,Product_57,257,13038353.5666
1025,Product_42,295,15657003.3216
1026,Product_5,259,13967805.2391
1026,Product_15,247,10681061.3229
1026,Product_6,217,10411326.9325
1026,Product_75,261,15277856.169
1026,Product_3,305,14429790.0575
1026,Product_93,261,13007233.8914
1026,Product_47,324,15908017.5311
1026,Product_80,254,13882697.0088
1026,Product_87,320,15344270.2311
1026,Product_83,190,10244367.8679
1026,Product_55,223,9453524.0067
1026,Product_30,347,15740444.1087
1026,Product_16,205,9807893.1739
1026,Product_9,258,13737491.8038
1026,Product_4,258,15429715.0897
1026,Product_53,240,12516120.6579
1026,Product_36,192,12237945.1205
1026,Product_49,256,13941425.7061
1026,Product_69,322,15206322.6289
1026,Product_28,324,14066197.0575
1026,Product_56,179,9173264.9172
1026,Product_51,306,14463732.4782
1026,Product_48,366,20735769.2433
1026,Product_59,213,8946636.8215
1026,Product_82,339,16574659.6727
1026,Product_95,266,14954876.9569
1026,Product_92,330,17065672.4199
1026,Product_97,229,11427359.7961
1026,Product_91,289,14683307.4412
1026,Product_23,266,14184479.7122
1026,Product_65,284,14102801.2977
1026,Product_33,254,14485522.8844
1026,Product_45,260,12791152.8268
1026,Product_71,294,14243636.7004
1026,Product_60,288,15761890.2713
1026,Product_43,168,9753004.0235
1026,Product_52,300,15147406.1157
1026,Product_1,303,16547156.5961
1026,Product_86,277,15749498.844
1026,Product_68,287,14933699.5622
1026,Product_7,315,16339738.443
1026,Product_22,237,11774081.2521
1026,Product_84,327,16471363.146
1026,Product_38,235,9930309.1706
1026,Product_27,215,11738249.137
1026,Product_41,312,17553382.7126
1026,Product_17,279,12569763.2421
1026,Product_99,359,17442198.0052
1026,Product_26,330,15478307.6215
1026,Product_61,269,13015726.1144
1026,Product_13,221,12832129.7949
1026,Product_46,257,14508789.2907
1026,Product_19,330,15653879.0426
1026,Product_21,267,12560022.0334
1026,Product_29,276,15082236.581
1026,Product_39,343,17892346.9804
1026,Product_31,324,16157230.1303
1026,Product_11,221,11586001.4832
1026,Product_64,259,15535516.6486
1026,Product_12,294,16425896.96
1026,Product_18,327,18032075.8145
1026,Product_74,247,13140091.7418
1026,Product_34,296,14414053.2899
1026,Product_24,222,11633013.2658
1026,Product_89,240,12199408.7543
1026,Product_90,260,13731027.7874
1026,Product_54,254,13047024.349
1026,Product_72,258,12192029.9729
1026,Product_78,312,16936506.6953
1026,Product_44,286,14661362.9891
1026,Product_79,257,12131453.533
1026,Product_58,288,15803396.0199
1026,Product_77,397,19361896.0547
1026,Product_85,275,15062565.0367
1026,Product_66,160,5888356.9407
1026,Product_62,284,17388009.8511
1026,Product_32,272,13984282.2333
1026,Product_76,292,17192881.7655
1026,Product_37,272,11688359.3308
1026,Product_40,205,10675218.7264
1026,Product_50,268,14714203.462
1026,Product_88,343,18143337.1027
1026,Product_14,250,11839117.0191
1026,Product_42,215,9820662.3697
1026,Product_98,286,12584250.6228
1026,Product_57,250,11874516.833
1026,Product_96,263,10606109.4482
1026,Product_63,308,15882037.0601
1026,Product_25,320,17736014.5443
1026,Product_2,289,14489625.1522
1026,Product_73,275,14012666.1996
1026,Product_35,310,15350484.963
1026,Product_10,362,20157384.5117
1026,Product_70,304,11952217.2563
1026,Product_94,216,10710703.7615
1026,Product_81,206,9950922.816
1026,Product_100,285,15239957.4735
1026,Product_67,261,12227238.7164
1026,Product_8,212,10173679.3539
1026,Product_20,315,16239819.576
1027,Product_26,307,15479773.4986
1027,Product_33,351,20743383.0835
1027,Product_3,259,10344226.2422
1027,Product_16,343,18776459.737
1027,Product_97,311,17695825.4436
1027,Product_47,266,13345341.343
1027,Product_100,430,20617607.106
1027,Product_90,264,12692249.0536
1027,Product_92,262,14496464.5038
1027,Product_42,298,14457092.7996
1027,Product_95,316,17870693.7235
1027,Product_72,336,17426690.4768
1027,Product_24,297,17706804.1341
1027,Product_86,286,14271063.2194
1027,Product_56,215,12468125.5546
1027,Product_91,357,18459073.6944
1027,Product_96,320,18324014.772
1027,Product_88,271,13299963.6211
1027,Product_58,242,13437642.6086
1027,Product_80,355,18730994.3329
1027,Product_74,193,10423345.6462
1027,Product_79,332,16689693.9707
1027,Product_38,364,18691304.0357
1027,Product_54,350,19230664.1547
1027,Product_5,249,12327129.5132
1027,Product_11,187,10153938.7786
1027,Product_66,224,10424489.08
1027,Product_1,339,20088868.4678
1027,Product_82,285,15485345.0612
1027,Product_4,253,13607433.7837
1027,Product_73,279,14385047.9075
1027,Product_29,259,15952042.0392
1027,Product_28,373,17907171.8923
1027,Product_36,236,13302832.0137
1027,Product_20,234,14929042.315
1027,Product_77,313,13981942.058
1027,Product_59,257,12501551.6757
1027,Product_6,225,11240120.4633
1027,Product_52,322,16650356.435
1027,Product_93,316,17788479.0582
1027,Product_67,305,17714086.2751
1027,Product_21,278,16158726.9915
1027,Product_85,229,12325619.7388
1027,Product_84,272,14734368.9535
1027,Product_31,291,11810642.2705
1027,Product_9,277,14595111.7357
1027,Product_14,218,12404540.4058
1027,Product_70,314,14445877.0899
1027,Product_22,308,15130235.8431
1027,Product_81,282,13999250.1664
1027,Product_98,260,15188167.5621
1027,Product_78,305,13884838.7663
1027,Product_13,245,12846489.0247
1027,Product_44,314,15915530.3548
1027,Product_30,264,14590766.5286
1027,Product_64,184,10140344.8744
1027,Product_34,422,22780745.1692
1027,Product_51,312,18069248.8256
1027,Product_63,249,12304257.0028
1027,Product_25,235,10522838.2008
1027,Product_23,331,15530493.5188
1027,Product_18,299,12880978.6039
1027,Product_53,258,12153999.9516
1027,Product_8,331,16400777.493
1027,Product_19,227,13845439.363
1027,Product_40,329,15279377.9301
1027,Product_45,301,15992929.6871
1027,Product_41,224,12260110.687
1027,Product_83,266,10051865.1391
1027,Product_46,235,12456672.0322
1027,Product_17,306,14873213.674
1027,Product_50,246,13031889.0545
1027,Product_2,321,13166604.8254
1027,Product_87,200,10920778.1965
1027,Product_65,242,10370875.7771
1027,Product_61,285,16489807.1839
1027,Product_60,297,15909412.3058
1027,Product_57,231,11445850.0457
